,z,qc,fs,Rf,u2,incl_x,incl_y,incl,pen,time
50,0.33499999999999996,3.551,0.024,0.6758659532526049,0.006758659532526049,4.243993058e-314,4.9782021264504e-311,0.0,2.525,0.0
51,0.2849999999999997,3.076,0.021,0.6827048114434331,0.0068270481144343306,4.243993059e-314,9.19885175384187e-310,0.0,2.575,0.0
52,0.23499999999999988,1.951,0.025,1.2813941568426448,0.012813941568426449,4.24399306e-314,4.9803241222413e-311,0.0,2.625,0.0
53,0.18500000000000005,1.101,0.033,2.9972752043596733,0.029972752043596732,4.243993061e-314,1.5405689442517e-311,0.0,2.675,0.0
54,0.1349999999999998,0.726,0.037,5.096418732782369,0.05096418732782369,4.243993062e-314,4.980324122241e-311,0.0,2.725,0.0
55,0.08499999999999996,0.601,0.031,5.158069883527454,0.051580698835274545,4.243993063e-314,,0.0,2.775,0.0
56,0.0349999999999997,0.702,0.023,3.276353276353276,0.03276353276353276,4.243993064e-314,4.97820212645e-311,0.0,2.825,0.0
57,-0.015000000000000124,0.552,0.014,2.5362318840579707,0.02536231884057971,4.243993065e-314,,0.0,2.875,0.0
58,-0.06499999999999995,0.552,0.011,1.9927536231884055,0.019927536231884056,4.243993066e-314,4.9782021264504e-311,0.0,2.925,0.0
59,-0.11500000000000021,0.527,0.011,2.087286527514231,0.020872865275142313,4.243993067e-314,,0.0,2.975,0.0
60,-0.16500000000000004,0.552,0.011,1.9927536231884055,0.019927536231884056,4.243993068e-314,4.9760801306594e-311,0.0,3.025,0.0
61,-0.2150000000000003,0.577,0.011,1.9064124783362217,0.019064124783362217,4.243993069e-314,,0.0,3.075,0.0
62,-0.2650000000000001,0.552,0.012,2.1739130434782608,0.021739130434782608,4.24399307e-314,4.9739581348684e-311,0.0,3.125,0.0
63,-0.31499999999999995,0.627,0.01,1.5948963317384368,0.01594896331738437,4.243993071e-314,,0.0,3.175,0.0
64,-0.3650000000000002,0.602,0.014,2.3255813953488373,0.023255813953488372,4.243993072e-314,4.9718361390775e-311,0.0,3.225,0.0
65,-0.41500000000000004,0.577,0.012,2.079722703639515,0.02079722703639515,4.243993073e-314,,0.0,3.275,0.0
66,-0.4650000000000003,0.777,0.014,1.8018018018018018,0.018018018018018018,4.243993074e-314,4.971836139078e-311,0.0,3.325,0.0
67,-0.5150000000000001,0.727,0.019,2.613480055020633,0.026134800550206328,4.243993075e-314,2.51944560261697e-310,0.0,3.375,0.0
68,-0.565,0.702,0.023,3.276353276353276,0.03276353276353276,4.243993076e-314,4.973958134869e-311,0.0,3.425,0.0
69,-0.6150000000000002,0.677,0.024,3.5450516986706053,0.03545051698670605,4.243993077e-314,1.325483450869813e-309,0.0,3.475,0.0
70,-0.665,0.602,0.021,3.4883720930232567,0.034883720930232565,4.243993078e-314,4.97608013066e-311,0.0,3.525,0.0
71,-0.7150000000000003,0.602,0.019,3.1561461794019934,0.03156146179401993,4.243993079e-314,5.941588214703e-312,0.0,3.575,0.0
72,-0.7650000000000001,0.602,0.014,2.3255813953488373,0.023255813953488372,4.24399308e-314,4.973958134869e-311,0.0,3.625,0.0
73,-0.815,0.752,0.013,1.7287234042553192,0.017287234042553192,4.243993081e-314,,0.0,3.675,0.0
74,-0.8650000000000002,0.802,0.017,2.119700748129676,0.02119700748129676,4.243993082e-314,4.9739581348684e-311,0.0,3.725,0.0
75,-0.915,0.827,0.022,2.6602176541717046,0.026602176541717048,4.243993083e-314,,0.0,3.775,0.0
76,-0.9650000000000003,2.002,0.032,1.5984015984015987,0.015984015984015987,4.243993084e-314,4.9718361390775e-311,0.0,3.825,0.0
77,-1.0140000000000002,2.202,0.055,2.4977293369663944,0.024977293369663943,4.243993085e-314,,0.0,3.874,0.0
78,-1.064,2.102,0.065,3.092293054234063,0.030922930542340632,4.243993086e-314,4.971836139077e-311,0.0,3.924,0.0
79,-1.1140000000000003,1.202,0.055,4.575707154742097,0.045757071547420966,4.243993087e-314,,0.0,3.974,0.0
80,-1.1640000000000001,0.627,0.059,9.409888357256778,0.09409888357256778,4.243993088e-314,4.9718361390775e-311,0.0,4.024,0.0
81,-1.214,0.677,0.042,6.20384047267356,0.0620384047267356,4.243993089e-314,3.9655857341595e-310,0.0,4.074,0.0
82,-1.2639999999999998,0.652,0.022,3.374233128834356,0.03374233128834356,4.24399309e-314,4.971836139078e-311,0.0,4.124,0.0
83,-1.3140000000000005,0.602,0.02,3.322259136212625,0.03322259136212625,4.243993091e-314,4.01990882640827e-310,0.0,4.174,0.0
84,-1.3640000000000003,0.677,0.022,3.2496307237813884,0.03249630723781388,4.243993092e-314,4.9718361390785e-311,0.0,4.224,0.0
85,-1.4140000000000001,0.628,0.021,3.343949044585987,0.03343949044585987,4.243993093e-314,8.986652174755e-311,0.0,4.274,0.0
86,-1.464,0.628,0.017,2.7070063694267517,0.027070063694267517,4.243993094e-314,4.9739581348694e-311,0.0,4.324,0.0
87,-1.5139999999999998,0.628,0.014,2.2292993630573252,0.02229299363057325,4.243993095e-314,3.03997117013873e-310,0.0,4.374,0.0
88,-1.5640000000000005,0.728,0.012,1.6483516483516485,0.016483516483516484,4.2439930957e-314,4.97395813487e-311,0.0,4.424,0.0
